
Tempo:600018.0346666666
Destinazione	 NEXTHOP	 Costo
1000	1006	449.03126168368095
1011	1006	288.3052190050481
1010	1006	341.7219254663415
1008	1006	288.5826541928449
1019	1006	1406.3852222518306
1007	1006	301.5714468356688
1018	1006	4027.2440000333468
1006	1006	1.0
1017	1006	351.88660874403615
1005	1006	1742.2953215249104
1016	1006	4115.032371065557
1004	1006	458.2667910928167
1015	1006	10.301772119511297
1003	1006	448.6616907917475
1014	1006	361.14516944349674
1002	1006	3777.0164828242537
1013	1006	373.87915210637215
1001	1006	455.5717669210703
1012	1006	10.661536172777234
1009	1006	4.103958454055054
=========================

Tempo:600018.0346666666
Destinazione	 NEXTHOP	 Costo
1000	1006	449.03126168368095
1011	1006	288.3052190050481
1010	1006	341.7219254663415
1008	1006	288.5826541928449
1019	1006	1406.3852222518306
1007	1006	301.5714468356688
1018	1006	4027.2440000333468
1006	1006	1.0
1017	1006	351.88660874403615
1005	1006	1742.2953215249104
1016	1006	4115.032371065557
1004	1006	458.2667910928167
1015	1006	10.301772119511297
1003	1006	448.6616907917475
1014	1006	361.14516944349674
1002	1006	3777.0164828242537
1013	1006	373.87915210637215
1001	1006	455.5717669210703
1012	1006	10.661536172777234
1009	1006	4.103958454055054
=========================

Tempo:603008.0346666666
Destinazione	 NEXTHOP	 Costo
1000	1006	449.03126168368095
1011	1006	288.3052190050481
1010	1006	341.7219254663415
1008	1006	288.5826541928449
1019	1006	1406.3852222518306
1007	1006	301.5714468356688
1018	1006	4027.2440000333468
1017	1006	351.88660874403615
1005	1006	1742.2953215249104
1016	1006	4115.032371065557
1004	1006	458.2667910928167
1015	1006	10.301772119511297
1003	1006	448.6616907917475
1014	1006	361.14516944349674
1002	1006	3777.0164828242537
1013	1006	373.87915210637215
1001	1006	455.5717669210703
1012	1006	10.661536172777234
1009	1006	4.103958454055054
=========================

Tempo:605018.0346666666
Destinazione	 NEXTHOP	 Costo
1000	1006	449.03126168368095
1011	1006	288.3052190050481
1010	1006	341.7219254663415
1008	1006	288.5826541928449
1019	1019	9.009636747572953
1007	1006	301.5714468356688
1018	1019	3851.3682772234197
1017	1006	351.88660874403615
1005	1006	1742.2953215249104
1016	1006	4115.032371065557
1004	1006	458.2667910928167
1015	1006	10.301772119511297
1003	1006	448.6616907917475
1014	1006	361.14516944349674
1002	1006	3777.0164828242537
1013	1006	373.87915210637215
