
Tempo:990018.0346666666
Destinazione	 NEXTHOP	 Costo
1000	1031	3.1548728827309924
1022	1031	48.10305648266817
1021	1031	30.027737687086884
1020	1031	2485.7990870093777
1019	1031	31.69905351435505
1018	1031	10.589519424810877
1017	1031	5.562597014262015
1016	1031	6.539200653834201
1015	1031	7.5335948821681
1014	1031	3.568869717263986
1013	1031	16.09509799273376
1012	1031	4.537364625576092
1011	1031	3.668878371790246
1010	1031	5.633156556029057
1032	1031	304.5785136031616
1031	1031	1.0
1030	1031	1614.3866491847332
1008	1031	14.052526291641515
1007	1031	10.979912171411723
1029	1031	8.55224904602359
1006	1031	298.75421067470126
1028	1031	12.852498574955439
1005	1031	7.194971372056808
1027	1031	26.31103544716199
1004	1031	12.87683884357498
1026	1031	7.631155523740467
1025	1031	19.42778606403183
1003	1031	7.455842897066372
1002	1031	3.372043436027532
1024	1031	28.51108818708323
1001	1031	3.8875170425372656
1023	1031	25.252438572358194
1009	1031	343.2189808338804
=========================

Tempo:990018.0346666666
Destinazione	 NEXTHOP	 Costo
1000	1031	3.1548728827309924
1022	1032	48.03465365351074
1021	1032	29.95933485792945
1020	1032	34.67108849921496
1019	1032	31.630650685197615
1018	1031	10.589519424810877
1017	1032	5.494194185104579
1016	1031	6.539200653834201
1015	1031	7.5335948821681
1014	1031	3.568869717263986
1013	1032	16.026695163576324
1012	1031	4.537364625576092
1011	1031	3.668878371790246
1010	1031	5.633156556029057
1032	1032	0.8019934884496397
1031	1031	1.0
1030	1032	66.3216389788547
1008	1031	14.052526291641515
1007	1031	10.979912171411723
1029	1032	8.483846216866155
1006	1031	298.75421067470126
1028	1032	12.784095745798004
1005	1031	7.194971372056808
1027	1032	26.242632618004556
1004	1031	12.87683884357498
1026	1031	7.631155523740467
1025	1032	19.359383234874397
1003	1032	7.387440067908936
1002	1031	3.372043436027532
1024	1032	28.442685357925797
1001	1031	3.8875170425372656
1023	1032	25.18403574320076
1009	1032	38.37405521070615
=========================

Tempo:995018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1032	48.03465365351074
1021	1032	29.95933485792945
1020	1032	34.67108849921496
1019	1032	31.630650685197615
1017	1032	5.494194185104579
1013	1032	16.026695163576324
1032	1032	0.8019934884496397
1030	1032	66.3216389788547
1029	1032	8.483846216866155
1028	1032	12.784095745798004
1027	1032	26.242632618004556
1025	1032	19.359383234874397
1003	1032	7.387440067908936
1024	1032	28.442685357925797
1023	1032	25.18403574320076
1009	1032	38.37405521070615
=========================

Tempo:995018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1032	48.03465365351074
1000	1032	3.5267966019982064
1021	1032	29.95933485792945
1020	1032	34.67108849921496
1019	1032	31.630650685197615
1018	1032	10.961443144078093
1017	1032	5.494194185104579
1016	1032	6.911124373101415
1015	1032	7.905518601435314
1014	1032	3.9407934365312
1013	1032	16.026695163576324
1012	1032	4.909288344843307
1011	1032	4.04080209105746
1032	1032	1.160791816425994
1010	1032	6.005080275296271
1031	1032	3.8100352862283215
1030	1032	66.3216389788547
1008	1032	14.424450010908728
1029	1032	8.483846216866155
1007	1032	11.351835890678938
1028	1032	12.784095745798004
1006	1032	299.12613439396847
1027	1032	26.242632618004556
1005	1032	7.566895091324022
1004	1032	13.248762562842195
1026	1032	9.695473004554664
1025	1032	19.359383234874397
1003	1032	7.387440067908936
1024	1032	28.442685357925797
1002	1032	3.743967155294746
1023	1032	25.18403574320076
1001	1032	4.25944076180448
1009	1032	38.37405521070615
=========================

Tempo:1000018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1013	46.337975829708576
1000	1032	3.5267966019982064
1021	1032	29.95933485792945
1020	1032	34.67108849921496
1019	1013	27.7919375210868
1018	1032	10.961443144078093
1017	1032	5.494194185104579
1016	1032	6.911124373101415
1015	1032	7.905518601435314
1014	1032	3.9407934365312
1013	1013	1.6238235061318331
1012	1032	4.909288344843307
1011	1032	4.04080209105746
1032	1032	1.160791816425994
1010	1032	6.005080275296271
1031	1032	3.8100352862283215
1030	1013	41.377711116267825
1008	1032	14.424450010908728
1029	1032	8.483846216866155
1007	1032	11.351835890678938
1028	1032	12.784095745798004
1006	1013	297.07945692530086
1027	1032	26.242632618004556
1005	1032	7.566895091324022
1004	1032	13.248762562842195
1026	1032	9.695473004554664
1025	1032	19.359383234874397
1003	1032	7.387440067908936
1024	1013	27.72061070600391
1002	1032	3.743967155294746
1023	1032	25.18403574320076
1001	1032	4.25944076180448
1009	1013	25.55024581663134
=========================

Tempo:1000018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1013	46.337975829708576
1019	1013	27.7919375210868
1013	1013	1.6238235061318331
1030	1013	41.377711116267825
1006	1013	297.07945692530086
1024	1013	27.72061070600391
1009	1013	25.55024581663134
=========================

Tempo:1005018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1013	45.88683182014024
1000	1013	1592.7199512809989
1021	1013	1725.8995507310594
1020	1013	1613.0443353178387
1019	1013	27.340793511518463
1018	1013	31.936870038981787
1017	1013	1597.2353628518815
1016	1013	29.035723298191826
1015	1013	1591.5383881124585
1014	1013	25.336104215471526
1013	1013	1.172679496563498
1012	1013	27.033887269933718
1011	1013	26.16540101614787
1010	1013	24.794813940397987
1030	1013	40.92656710669949
1008	1013	35.963877296096705
1029	1013	32.67926742147167
1007	1013	1601.1420483399004
1006	1013	296.6283129157325
1028	1013	25.53477204259816
1005	1013	26.268667518920914
1027	1013	1695.0226462446683
1026	1013	24.316169339009825
1004	1013	1605.3860836682084
1003	1013	1593.8918836884864
1025	1013	1594.8956911510413
1024	1013	27.269466696435572
1002	1013	1592.9371218342956
1001	1013	25.056841691103763
1023	1013	1611.7901701928806
1009	1013	25.099101807063004
=========================

Tempo:1005018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1013	45.88683182014024
1000	1013	1592.7199512809989
1021	1013	1725.8995507310594
1020	1013	1613.0443353178387
1019	1013	27.340793511518463
1018	1013	31.936870038981787
1017	1013	1597.2353628518815
1016	1013	29.035723298191826
1015	1013	1591.5383881124585
1014	1013	25.336104215471526
1013	1013	1.172679496563498
1012	1013	27.033887269933718
1011	1013	26.16540101614787
1010	1013	24.794813940397987
1030	1013	40.92656710669949
1008	1013	35.963877296096705
1029	1013	32.67926742147167
1007	1013	1601.1420483399004
1006	1013	296.6283129157325
1028	1013	25.53477204259816
1005	1013	26.268667518920914
1027	1013	1695.0226462446683
1026	1013	24.316169339009825
1004	1013	1605.3860836682084
1003	1013	1593.8918836884864
1025	1013	1594.8956911510413
1024	1013	27.269466696435572
1002	1013	1592.9371218342956
1001	1013	25.056841691103763
1023	1013	1611.7901701928806
1009	1013	25.099101807063004
=========================

Tempo:1010018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1013	45.63496040813916
1000	1013	971.0955431222253
1021	1013	1327.5794571876293
1020	1013	1581.6057207432843
1019	1013	27.088922099517383
1018	1013	31.684998626980708
1017	1013	979.1606892111995
1016	1013	28.783851886190746
1015	1013	1337.6306202513654
1014	1013	25.084232803470446
1013	1013	0.9208080845624176
1012	1013	26.782015857932638
1011	1013	25.91352960414679
1010	1013	24.542942528396907
1030	1013	40.67469569469841
1008	1013	35.712005884095625
1029	1013	32.42739600947059
1007	1013	979.5639113636605
1006	1013	296.3764415037314
1028	1013	25.28290063059708
1005	1013	26.016796106919834
1027	1013	1663.584031670114
1026	1013	24.064297927008745
1004	1013	980.8175090830692
1003	1013	1352.9896068443552
1025	1013	1594.6438197390403
1024	1013	27.269466696435572
1002	1013	971.3127136755219
1001	1013	24.804970279102683
1023	1013	1356.5598975327143
1009	1013	24.847230395061924
=========================

Tempo:1010018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1017	33.81572111254837
1000	1017	3.48502172556862
1021	1017	15.442379125477002
1020	1017	18.291355802607733
1019	1017	17.113694952745167
1018	1017	19.22332383644424
1017	1017	1.2515218475590346
1016	1013	28.783851886190746
1015	1017	3.9363578107802804
1014	1017	12.62255801293398
1013	1013	0.9208080845624176
1012	1017	13.240303351068082
1011	1017	13.507240901406625
1010	1017	3.7108712936484665
1030	1017	16.40038012684798
1008	1017	23.250331093559158
1029	1013	32.42739600947059
1007	1017	11.907118784470107
1006	1013	296.3764415037314
1028	1013	25.28290063059708
1005	1017	5.184724872171397
1027	1017	11.742776711590823
1026	1017	4.902284690172146
1004	1017	23.30225078034074
1003	1017	4.0496081478394785
1025	1017	8.777583246003125
1024	1017	14.906987992539086
1002	1017	3.7021922788651596
1001	1013	24.804970279102683
1023	1017	10.965103202238392
1009	1017	3.615744969159353
=========================

Tempo:1015018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1017	33.81572111254837
1000	1017	3.48502172556862
1021	1017	15.442379125477002
1020	1017	18.291355802607733
1019	1017	17.113694952745167
1018	1017	19.22332383644424
1017	1017	1.2515218475590346
1016	1013	28.645370315972386
1015	1017	3.9363578107802804
1014	1017	12.62255801293398
1013	1013	0.7823265143440583
1012	1017	13.240303351068082
1011	1017	13.507240901406625
1010	1017	3.7108712936484665
1030	1017	16.40038012684798
1008	1017	23.250331093559158
1029	1013	32.28891443925223
1007	1017	11.907118784470107
1006	1013	296.2379599335131
1028	1013	25.144419060378723
1005	1017	5.184724872171397
1027	1017	11.742776711590823
1026	1017	4.902284690172146
1004	1017	23.30225078034074
1003	1017	4.0496081478394785
1025	1017	8.777583246003125
1024	1017	14.906987992539086
1002	1017	3.7021922788651596
1001	1013	24.666488708884323
1023	1017	10.965103202238392
1009	1017	3.615744969159353
=========================

Tempo:1015018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1015	25.702729454068674
1000	1015	2.5231267346517168
1021	1015	5.594798475291926
1020	1017	18.291355802607733
1019	1015	7.266114302560092
1018	1015	9.491618210161231
1017	1017	1.2515218475590346
1016	1015	8.851620932120262
1015	1015	1.3415635661112413
1014	1015	2.8908523866509688
1013	1013	0.7823265143440583
1012	1015	6.849784903862154
1011	1017	13.507240901406625
1010	1017	3.7108712936484665
1030	1017	16.40038012684798
1008	1015	13.518625467276145
1029	1015	12.495165055400104
1007	1015	10.945223793553204
1006	1013	296.2379599335131
1028	1013	25.144419060378723
1005	1015	4.222829881254494
1027	1017	11.742776711590823
1026	1015	4.241490130051455
1004	1015	15.189259121861042
1003	1015	3.6950591421391135
1025	1017	8.777583246003125
1024	1017	14.906987992539086
1002	1015	2.7402972879482568
1001	1015	2.611589862283207
1023	1017	10.965103202238392
1009	1015	2.65384997824245
=========================

Tempo:1015018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1015	25.702729454068674
1000	1015	2.5231267346517168
1021	1015	5.594798475291926
1020	1017	18.070798137533853
1019	1015	7.266114302560092
1018	1015	9.491618210161231
1017	1017	1.030964182485152
1016	1015	8.851620932120262
1015	1015	1.3415635661112413
1014	1015	2.8908523866509688
1013	1013	0.7823265143440583
1012	1015	6.849784903862154
1011	1017	13.286683236332742
1010	1017	3.490313628574584
1030	1017	16.179822461774098
1008	1015	13.518625467276145
1029	1015	12.495165055400104
1007	1015	10.945223793553204
1006	1013	296.2379599335131
1028	1013	25.144419060378723
1005	1015	4.222829881254494
1027	1017	11.52221904651694
1026	1015	4.241490130051455
1004	1015	15.189259121861042
1003	1015	3.6950591421391135
1025	1017	8.557025580929244
1024	1017	14.686430327465203
1002	1015	2.7402972879482568
1001	1015	2.611589862283207
1023	1017	10.744545537164509
1009	1015	2.65384997824245
=========================

Tempo:1020018.0346666666
Destinazione	 NEXTHOP	 Costo
1022	1015	25.702729454068674
1000	1015	2.5231267346517168
1021	1015	5.594798475291926
1020	1017	18.070798137533853
1019	1015	7.266114302560092
1018	1015	9.491618210161231
1017	1017	1.030964182485152
1016	1015	8.851620932120262
1015	1015	1.3415635661112413
1014	1015	2.8908523866509688
1013	1013	0.7633443280343997
1012	1015	6.849784903862154
1011	1017	13.286683236332742
1010	1017	3.490313628574584
1030	1017	16.179822461774098
1008	1015	13.518625467276145
1029	1015	12.495165055400104
1007	1015	10.945223793553204
1006	1013	296.21897774720344
1028	1013	25.125436874069063
1005	1015	4.222829881254494
